order_id,customer_id,product_id,category,price,discount,quantity,payment_method,order_date,delivery_time_days,region,returned,total_amount,shipping_cost,profit_margin,customer_age,customer_gender,revenue,total_cost,profit
O122872,C12657,P220179,Sports,66.07,0.0,1,COD,2024-09-26,4,South,No,66.07,6.79,13.03,43,Male,66.07,6.79,8.608920999999999
O122873,C11932,P211347,Fashion,38.35,0.0,1,PayPal,2025-01-18,6,West,No,38.35,6.43,6.99,33,Female,38.35,6.43,2.6806650000000003
O122874,C10507,P236178,Electronics,636.68,0.05,1,Wallet,2024-07-28,7,East,No,604.85,11.89,60.69,26,Female,604.85,11.89,367.083465
O122875,C15763,P233330,Sports,357.4,0.1,1,Wallet,2023-11-08,3,Central,Yes,321.66,6.85,89.65,37,Male,321.66,6.85,288.36819
O122876,C14561,P248145,Fashion,14.23,0.0,1,COD,2024-06-07,4,West,No,14.23,3.22,1.76,31,Female,14.23,3.22,0.250448
O122877,C16967,P206992,Home,27.15,0.1,1,Credit Card,2025-05-13,5,South,No,24.44,5.08,1.76,23,Female,24.44,5.08,0.430144
O122878,C13478,P212218,Beauty,11.32,0.2,4,Credit Card,2025-03-18,6,East,No,36.22,6.22,10.08,36,Female,36.22,6.22,3.650976
O122879,C12656,P240564,Electronics,812.44,0.0,2,Credit Card,2024-08-20,3,Central,No,1624.88,11.61,183.38,67,Male,1624.88,11.61,2979.704944
O122880,C11121,P230331,Electronics,294.09,0.0,4,Debit Card,2023-10-27,5,West,Yes,1176.36,10.49,130.67,45,Female,1176.36,10.49,1537.149612
O122881,C10289,P238427,Grocery,1.07,0.05,1,Credit Card,2025-08-05,3,North,No,1.02,0.0,0.08,30,Female,1.02,0.0,0.0008160000000000001
O122882,C17011,P222468,Fashion,47.88,0.0,1,PayPal,2025-05-22,7,West,No,47.88,6.98,9.78,54,Female,47.88,6.98,4.682664
O122883,C15858,P219355,Fashion,44.15,0.0,1,Debit Card,2025-04-03,5,East,No,44.15,5.29,10.16,62,Male,44.15,5.29,4.48564
O122884,C17824,P249496,Electronics,77.04,0.0,1,COD,2023-12-21,6,East,No,77.04,6.99,2.25,37,Male,77.04,6.99,1.7334
O122885,C17323,P202716,Electronics,102.42,0.05,2,Debit Card,2025-07-13,5,West,No,194.6,9.48,13.87,47,Female,194.6,9.48,26.99102
O122886,C12829,P232361,Home,22.86,0.0,1,UPI,2025-02-07,4,North,Yes,22.86,5.54,0.86,23,Male,22.86,5.54,0.196596
O122887,C12209,P227254,Fashion,41.21,0.0,1,UPI,2024-05-12,3,Central,No,41.21,5.57,8.85,53,Male,41.21,5.57,3.6470849999999997
O122888,C16767,P242632,Home,109.69,0.05,1,Credit Card,2025-07-21,5,South,No,104.21,8.83,20.35,53,Female,104.21,8.83,21.206735000000002
O122889,C15962,P238428,Sports,70.62,0.2,1,Credit Card,2024-09-28,4,Central,No,56.5,6.66,10.29,46,Female,56.5,6.66,5.8138499999999995
O122890,C17864,P240000,Sports,68.96,0.15,1,Credit Card,2024-10-20,6,East,No,58.62,6.13,11.46,67,Male,58.62,6.13,6.717852
O122891,C14812,P244087,Home,124.36,0.0,1,Debit Card,2023-11-01,4,Central,No,124.36,7.58,27.24,45,Male,124.36,7.58,33.87566399999999
O122892,C17264,P221277,Toys,23.34,0.2,1,UPI,2024-02-07,5,East,No,18.67,4.86,2.61,32,Male,18.67,4.86,0.487287
O122893,C11400,P217503,Toys,67.26,0.0,1,Credit Card,2024-09-21,4,South,No,67.26,7.6,19.3,64,Female,67.26,7.6,12.981180000000002
O122894,C10566,P210104,Beauty,22.3,0.05,1,Debit Card,2024-02-29,7,East,No,21.18,4.28,5.25,41,Male,21.18,4.28,1.11195
O122895,C11473,P235030,Electronics,150.37,0.05,2,Debit Card,2025-03-16,5,South,No,285.7,8.04,26.24,26,Female,285.7,8.04,74.96767999999999
O122896,C15089,P249894,Home,493.62,0.05,1,Credit Card,2025-01-18,5,Central,No,468.94,8.85,122.45,53,Other,468.94,8.85,574.2170299999999
O122897,C15236,P221385,Beauty,5.74,0.1,2,Debit Card,2025-02-18,5,South,No,10.33,4.19,0.46,50,Male,10.33,4.19,0.047518
O122898,C17772,P232235,Electronics,171.85,0.05,1,Credit Card,2024-02-07,6,East,No,163.26,7.95,11.64,48,Female,163.26,7.95,19.003464
O122899,C17972,P210644,Electronics,806.32,0.0,1,Debit Card,2024-05-05,4,North,No,806.32,9.49,87.27,46,Female,806.32,9.49,703.675464
O122900,C11987,P221687,Grocery,38.92,0.0,1,Credit Card,2024-03-07,5,Central,No,38.92,6.18,-3.07,63,Male,38.92,6.18,-1.194844
O122901,C13787,P248409,Sports,111.84,0.2,1,Credit Card,2025-05-21,3,Central,Yes,89.47,5.97,20.87,28,Female,89.47,5.97,18.672389
O122902,C13865,P243728,Electronics,54.79,0.05,1,COD,2025-01-08,5,South,No,52.05,6.81,-0.56,32,Male,52.05,6.81,-0.29148
O122903,C17673,P240098,Home,86.95,0.0,2,Debit Card,2024-12-14,4,North,No,173.9,8.71,39.98,26,Male,173.9,8.71,69.52522
O122904,C13260,P248216,Fashion,137.72,0.0,1,Debit Card,2024-01-23,6,East,No,137.72,8.06,40.14,44,Female,137.72,8.06,55.28080799999999
O122905,C13547,P233550,Electronics,766.48,0.05,1,Debit Card,2025-09-03,5,West,No,728.16,7.68,79.7,69,Female,728.16,7.68,580.34352
O122906,C17490,P232864,Home,305.22,0.0,2,UPI,2024-11-26,3,North,No,610.44,9.95,160.97,46,Female,610.44,9.95,982.625268
O122907,C16739,P208778,Sports,44.21,0.0,1,Debit Card,2024-08-14,4,Central,No,44.21,6.42,6.84,52,Male,44.21,6.42,3.0239640000000003
O122908,C16089,P229783,Grocery,23.94,0.0,1,Wallet,2024-04-10,5,East,No,23.94,6.48,-4.56,26,Male,23.94,6.48,-1.091664
O122909,C13251,P231387,Toys,23.94,0.15,1,COD,2024-06-17,5,South,No,20.35,4.41,3.73,64,Other,20.35,4.41,0.759055
O122910,C15905,P213374,Fashion,115.21,0.0,1,Credit Card,2024-11-08,4,West,No,115.21,7.29,33.03,42,Other,115.21,7.29,38.053863
O122911,C15300,P245596,Fashion,54.95,0.3,1,UPI,2023-12-11,5,South,No,38.46,6.04,7.42,32,Female,38.46,6.04,2.853732
O122912,C15054,P221295,Beauty,14.52,0.0,2,Credit Card,2025-08-18,4,North,No,29.04,5.37,7.7,69,Female,29.04,5.37,2.23608
O122913,C11716,P218622,Fashion,54.47,0.05,1,Credit Card,2025-03-08,6,East,No,51.75,6.69,11.42,64,Female,51.75,6.69,5.90985
O122914,C11012,P249081,Toys,10.71,0.0,3,Credit Card,2024-02-09,4,South,No,32.13,6.35,6.5,57,Female,32.13,6.35,2.0884500000000004
O122915,C15914,P225492,Electronics,50.81,0.05,1,PayPal,2025-08-17,4,Central,No,48.27,6.48,-0.69,65,Male,48.27,6.48,-0.333063
O122916,C11310,P219733,Fashion,88.44,0.0,1,Credit Card,2025-06-06,4,South,No,88.44,7.72,23.23,45,Male,88.44,7.72,20.544612
O122917,C14570,P243546,Beauty,49.38,0.0,5,Debit Card,2024-05-03,5,North,No,246.9,9.31,101.8,69,Male,246.9,9.31,251.3442
O122918,C10617,P212372,Electronics,498.06,0.0,1,Credit Card,2024-07-07,4,West,No,498.06,8.88,50.89,60,Male,498.06,8.88,253.462734
O122919,C14736,P246414,Beauty,9.32,0.05,1,Credit Card,2024-12-10,4,West,No,8.85,4.37,-0.39,27,Female,8.85,4.37,-0.034515000000000004
O122920,C16405,P235256,Grocery,2.92,0.0,2,Credit Card,2025-08-21,5,North,No,5.84,2.0,-1.53,23,Other,5.84,2.0,-0.089352
O122921,C17690,P207817,Sports,28.31,0.2,1,Credit Card,2025-05-06,6,East,No,22.65,4.53,2.26,18,Female,22.65,4.53,0.51189
O122922,C14257,P219221,Toys,15.67,0.0,1,Wallet,2025-01-22,7,East,No,15.67,5.26,1.01,55,Male,15.67,5.26,0.158267
O122923,C17654,P249151,Home,50.41,0.05,2,PayPal,2025-03-16,4,South,Yes,95.78,8.27,18.55,67,Male,95.78,8.27,17.76719
O122924,C16099,P240164,Home,287.33,0.0,3,Credit Card,2025-05-13,6,North,No,861.99,10.2,231.16,28,Male,861.99,10.2,1992.5760839999998
O122925,C11982,P218225,Fashion,43.65,0.1,1,Wallet,2025-08-30,5,South,Yes,39.28,6.09,7.66,21,Female,39.28,6.09,3.008848
O122926,C12228,P208064,Sports,68.82,0.0,1,PayPal,2023-09-22,3,Central,No,68.82,7.29,13.36,45,Female,68.82,7.29,9.194351999999999
O122927,C14820,P237537,Home,280.25,0.0,1,Credit Card,2024-08-30,7,South,No,280.25,8.4,70.07,41,Female,280.25,8.4,196.37117499999997
O122928,C10468,P213986,Home,21.13,0.1,3,Debit Card,2023-10-23,5,East,No,57.05,6.51,9.46,19,Female,57.05,6.51,5.39693
O122929,C15905,P241689,Electronics,715.53,0.0,1,Credit Card,2025-01-16,4,Central,No,715.53,11.35,74.51,26,Female,715.53,11.35,533.1414030000001
O122930,C14116,P200316,Sports,169.31,0.0,1,PayPal,2024-06-28,4,South,No,169.31,6.74,44.05,52,Male,169.31,6.74,74.58105499999999
O122931,C17442,P232843,Sports,124.25,0.0,1,Credit Card,2024-03-07,5,North,No,124.25,7.25,30.02,64,Male,124.25,7.25,37.29985
O122932,C14355,P221453,Fashion,10.78,0.0,1,UPI,2024-11-02,6,East,No,10.78,4.55,-0.78,32,Male,10.78,4.55,-0.084084
O122933,C17500,P244006,Sports,15.29,0.0,1,Credit Card,2024-05-20,3,Central,No,15.29,5.44,-0.85,52,Male,15.29,5.44,-0.129965
O122934,C16609,P232195,Toys,5.57,0.3,3,Credit Card,2025-04-26,4,West,No,11.7,2.94,1.74,63,Female,11.7,2.94,0.20357999999999998
O122935,C11139,P200203,Electronics,152.41,0.0,1,Credit Card,2025-01-18,5,North,No,152.41,7.61,10.68,45,Female,152.41,7.61,16.277388
O122936,C11436,P240663,Home,136.1,0.1,1,Credit Card,2025-01-07,5,West,No,122.49,8.55,25.75,31,Female,122.49,8.55,31.541175
O122937,C10536,P206567,Toys,3.65,0.0,1,PayPal,2024-05-04,7,East,No,3.65,2.45,-0.99,49,Female,3.65,2.45,-0.036134999999999994
O122938,C10951,P246814,Home,36.62,0.1,1,COD,2024-07-28,3,Central,No,32.96,5.07,4.16,52,Female,32.96,5.07,1.371136
O122939,C12813,P245248,Toys,6.4,0.0,1,COD,2024-02-02,5,West,No,6.4,0.54,2.02,32,Male,6.4,0.54,0.12928
O122940,C13006,P207460,Fashion,59.61,0.1,1,PayPal,2024-07-14,7,East,No,53.65,6.84,11.94,54,Female,53.65,6.84,6.40581
O122941,C13994,P227520,Electronics,188.1,0.0,4,Debit Card,2023-12-11,8,North,No,752.4,9.4,80.89,51,Male,752.4,9.4,608.61636
O122942,C16075,P204355,Electronics,154.63,0.1,1,Debit Card,2025-05-21,5,South,No,139.17,6.99,9.71,46,Female,139.17,6.99,13.513406999999999
O122943,C17890,P231935,Grocery,1.39,0.0,4,Debit Card,2024-11-24,5,West,No,5.56,2.64,-2.2,40,Male,5.56,2.64,-0.12232
O122944,C11840,P202663,Electronics,82.21,0.05,2,Credit Card,2024-07-30,7,East,No,156.2,6.7,12.04,23,Female,156.2,6.7,18.806479999999997
O122945,C15952,P241391,Toys,17.69,0.0,1,COD,2025-03-19,5,West,No,17.69,5.13,1.95,44,Female,17.69,5.13,0.344955
O122946,C17077,P227339,Fashion,54.33,0.0,1,Debit Card,2023-11-25,5,South,No,54.33,3.86,15.16,44,Male,54.33,3.86,8.236428
O122947,C10850,P229367,Electronics,490.63,0.1,1,Wallet,2024-10-12,5,South,No,441.57,7.12,45.87,61,Female,441.57,7.12,202.548159
O122948,C11971,P219546,Fashion,38.83,0.0,3,Credit Card,2024-02-19,5,East,No,116.49,6.53,34.24,63,Male,116.49,6.53,39.886176000000006
O122949,C15376,P208389,Home,51.26,0.0,1,Debit Card,2024-06-14,6,East,No,51.26,7.34,7.01,59,Female,51.26,7.34,3.593326
O122950,C11191,P221462,Electronics,162.43,0.3,1,Wallet,2023-09-27,5,South,No,113.7,6.74,6.9,36,Male,113.7,6.74,7.845300000000001
O122951,C13920,P200038,Grocery,14.85,0.0,1,Credit Card,2024-02-18,4,North,No,14.85,3.74,-2.55,63,Male,14.85,3.74,-0.378675
O122952,C14628,P247812,Grocery,8.32,0.05,1,UPI,2025-04-09,6,South,No,7.9,3.2,-2.57,61,Male,7.9,3.2,-0.20303
O122953,C17765,P210318,Electronics,106.04,0.0,1,Debit Card,2025-01-06,4,South,No,106.04,6.49,6.23,68,Male,106.04,6.49,6.606292000000001
O122954,C12062,P208920,Sports,10.38,0.0,2,COD,2024-03-04,5,East,No,20.76,4.37,1.86,37,Female,20.76,4.37,0.3861360000000001
O122955,C16193,P238954,Home,49.64,0.15,1,UPI,2025-01-30,5,South,No,42.19,7.08,4.73,58,Female,42.19,7.08,1.995587
O122956,C13046,P245187,Grocery,19.55,0.1,1,PayPal,2024-12-04,3,North,No,17.6,3.32,-1.91,20,Male,17.6,3.32,-0.33616
O122957,C14399,P218508,Electronics,405.17,0.0,2,Debit Card,2024-05-05,4,Central,Yes,810.34,11.4,85.84,24,Female,810.34,11.4,695.595856
O122958,C13558,P214257,Home,23.52,0.1,2,Debit Card,2024-05-31,3,North,No,42.34,5.52,6.34,22,Female,42.34,5.52,2.684356
O122959,C14511,P223783,Fashion,33.88,0.0,1,Credit Card,2023-11-09,4,West,No,33.88,4.61,7.25,63,Female,33.88,4.61,2.4563
O122960,C10304,P236902,Sports,25.36,0.0,2,Credit Card,2025-05-27,4,South,No,50.72,6.46,8.76,37,Female,50.72,6.46,4.443072
O122961,C16339,P232309,Electronics,258.14,0.0,1,Debit Card,2024-10-10,4,Central,No,258.14,9.04,21.94,36,Male,258.14,9.04,56.635916
O122962,C14908,P222678,Beauty,5.87,0.3,1,Credit Card,2024-07-22,3,Central,No,4.11,1.95,-0.1,21,Female,4.11,1.95,-0.004110000000000001
O122963,C12847,P236539,Grocery,15.98,0.0,1,Debit Card,2024-10-30,4,North,No,15.98,3.78,-2.5,60,Male,15.98,3.78,-0.3995
O122964,C12435,P215311,Home,125.47,0.05,1,Credit Card,2023-09-14,6,West,Yes,119.2,7.04,26.34,51,Male,119.2,7.04,31.397280000000002
O122965,C12804,P205538,Home,49.47,0.1,2,Credit Card,2024-03-02,4,North,Yes,89.05,7.11,17.82,33,Female,89.05,7.11,15.86871
O122966,C11984,P248949,Home,652.88,0.0,1,PayPal,2024-04-17,4,North,No,652.88,7.94,174.87,30,Female,652.88,7.94,1141.691256
O122967,C13936,P203257,Home,126.96,0.2,2,Debit Card,2025-02-08,6,East,No,203.14,7.74,49.14,57,Female,203.14,7.74,99.82299599999999
O122968,C16598,P239229,Home,51.21,0.0,2,Debit Card,2023-10-26,5,South,No,102.42,7.76,20.92,32,Male,102.42,7.76,21.426264000000003
O122969,C10712,P246543,Home,68.3,0.15,1,Debit Card,2024-05-19,5,North,No,58.05,4.24,12.01,37,Female,58.05,4.24,6.971805
O122970,C16848,P246511,Grocery,33.64,0.0,1,COD,2025-06-29,5,North,No,33.64,4.85,-2.16,48,Male,33.64,4.85,-0.726624
O122971,C12895,P211398,Electronics,123.82,0.15,1,Debit Card,2025-06-18,4,North,No,105.25,7.74,4.89,42,Male,105.25,7.74,5.146725
O122972,C11681,P230198,Fashion,16.2,0.15,1,Credit Card,2024-10-24,5,Central,No,13.77,2.2,2.62,39,Male,13.77,2.2,0.360774
O122973,C11333,P216044,Fashion,46.56,0.0,3,Wallet,2024-10-20,3,North,No,139.68,6.98,41.91,32,Male,139.68,6.98,58.539888
O122974,C13198,P221772,Beauty,12.89,0.0,1,Credit Card,2024-10-13,6,East,No,12.89,3.42,2.38,28,Male,12.89,3.42,0.306782
O122975,C10174,P214772,Electronics,167.87,0.0,1,COD,2024-05-08,5,South,No,167.87,7.12,13.02,27,Female,167.87,7.12,21.856673999999998
O122976,C13205,P207900,Grocery,7.95,0.0,5,UPI,2024-03-18,4,South,No,39.75,5.9,-2.72,41,Female,39.75,5.9,-1.0812000000000002
O122977,C15185,P210790,Beauty,46.57,0.0,1,Credit Card,2024-06-02,3,North,No,46.57,7.05,13.91,65,Male,46.57,7.05,6.477887
O122978,C11416,P229011,Grocery,25.21,0.05,2,Credit Card,2024-02-26,5,North,No,47.9,7.05,-3.22,23,Other,47.9,7.05,-1.5423799999999999
O122979,C11987,P244273,Fashion,58.9,0.1,2,Wallet,2024-02-21,3,Central,No,106.02,6.56,30.55,46,Female,106.02,6.56,32.389109999999995
O122980,C17532,P245047,Electronics,329.85,0.15,2,UPI,2025-06-22,7,East,No,560.74,9.56,57.73,34,Male,560.74,9.56,323.715202
O122981,C16422,P200657,Fashion,5.77,0.2,2,COD,2024-03-30,6,East,No,9.23,3.56,-0.33,57,Female,9.23,3.56,-0.030459
O122982,C14853,P243925,Home,119.63,0.0,1,Credit Card,2024-08-08,3,North,No,119.63,8.3,25.2,48,Other,119.63,8.3,30.14676
O122983,C16506,P218083,Electronics,1051.34,0.15,4,Credit Card,2025-04-29,4,Central,No,3574.56,12.29,416.66,21,Female,3574.56,12.29,14893.761696
O122984,C11772,P220840,Toys,37.71,0.0,3,Wallet,2025-05-18,3,North,No,113.13,5.28,39.97,27,Female,113.13,5.28,45.218061
O122985,C14266,P224431,Toys,5.07,0.3,1,Debit Card,2024-10-08,5,West,No,3.55,1.66,-0.24,38,Female,3.55,1.66,-0.008519999999999998
O122986,C11074,P227619,Sports,368.79,0.0,3,Credit Card,2024-04-03,5,East,No,1106.37,11.62,320.29,53,Male,1106.37,11.62,3543.5924729999997
O122987,C15447,P232583,Grocery,4.21,0.3,2,Debit Card,2024-05-22,3,North,No,5.89,3.93,-3.46,20,Male,5.89,3.93,-0.20379399999999998
O122988,C14760,P214525,Beauty,6.24,0.0,2,PayPal,2025-07-02,7,East,No,12.48,4.21,1.41,33,Female,12.48,4.21,0.175968
O122989,C10591,P245384,Home,54.9,0.1,1,Credit Card,2024-08-21,4,South,No,49.41,5.65,8.18,62,Female,49.41,5.65,4.041738
O122990,C12978,P229917,Beauty,6.73,0.0,1,Credit Card,2025-06-13,3,Central,No,6.73,3.82,-0.79,59,Female,6.73,3.82,-0.053167000000000006
O122991,C15264,P205963,Fashion,17.51,0.0,1,PayPal,2024-03-01,3,Central,No,17.51,2.37,3.76,53,Male,17.51,2.37,0.658376
O122992,C16417,P246765,Home,58.63,0.05,1,UPI,2024-10-03,4,South,No,55.7,5.85,9.75,47,Male,55.7,5.85,5.430750000000001
O122993,C17322,P222619,Beauty,24.89,0.05,1,Credit Card,2023-09-19,5,Central,No,23.65,5.93,4.71,31,Female,23.65,5.93,1.113915
O122994,C13982,P204535,Toys,20.71,0.15,1,Credit Card,2025-06-04,6,East,No,17.6,4.83,2.21,41,Male,17.6,4.83,0.38896
O122995,C16651,P214580,Fashion,42.59,0.05,1,Debit Card,2025-01-26,5,West,No,40.46,3.72,10.44,53,Female,40.46,3.72,4.224024
O122996,C12410,P248432,Electronics,165.07,0.05,1,Wallet,2025-07-14,5,South,No,156.82,8.01,10.81,31,Male,156.82,8.01,16.952242
O122997,C15444,P244586,Beauty,78.12,0.05,2,Credit Card,2024-01-01,6,Central,No,148.43,6.2,60.59,50,Male,148.43,6.2,89.93373700000001
O122998,C10847,P201976,Toys,8.92,0.0,1,Credit Card,2024-11-07,5,West,No,8.92,3.2,0.37,30,Female,8.92,3.2,0.033004
O122999,C16798,P236437,Grocery,7.75,0.05,1,Debit Card,2024-06-16,5,Central,No,7.36,2.94,-2.35,48,Female,7.36,2.94,-0.17296
O123000,C16441,P247055,Electronics,228.31,0.15,5,COD,2025-08-25,5,East,Yes,970.32,11.52,104.92,42,Male,970.32,11.52,1018.0597439999999
O123001,C10493,P200937,Sports,12.23,0.05,3,Wallet,2024-03-03,5,South,Yes,34.86,4.38,6.08,53,Female,34.86,4.38,2.119488
O123002,C10545,P221980,Beauty,16.72,0.0,2,Credit Card,2024-12-25,4,South,No,33.44,5.45,9.6,50,Male,33.44,5.45,3.2102399999999998
O123003,C16447,P217673,Electronics,184.23,0.0,5,UPI,2025-05-02,4,South,No,921.15,11.15,99.39,57,Female,921.15,11.15,915.530985
O123004,C15586,P237438,Sports,17.21,0.0,2,Credit Card,2024-08-12,7,West,No,34.42,6.48,3.85,57,Male,34.42,6.48,1.32517
O123005,C14999,P207421,Electronics,591.7,0.0,2,Credit Card,2024-09-29,6,East,No,1183.4,9.9,132.11,21,Female,1183.4,9.9,1563.3897400000003
O123006,C12286,P248582,Toys,26.46,0.0,2,Credit Card,2023-10-28,4,North,No,52.92,5.69,15.48,49,Female,52.92,5.69,8.192016
O123007,C12697,P229500,Sports,42.78,0.05,1,Debit Card,2024-01-05,5,South,No,40.64,6.16,6.03,49,Male,40.64,6.16,2.450592
O123008,C13837,P212953,Sports,39.69,0.1,1,Debit Card,2025-01-01,4,West,No,35.72,4.09,6.63,45,Male,35.72,4.09,2.368236
O123009,C11540,P201516,Electronics,814.07,0.0,1,Credit Card,2024-10-21,4,South,No,814.07,10.2,87.49,40,Male,814.07,10.2,712.229843
O123010,C10883,P246340,Grocery,3.76,0.15,1,Debit Card,2025-09-04,5,South,No,3.2,1.37,-1.11,57,Male,3.2,1.37,-0.03552
O123011,C17343,P243042,Grocery,28.24,0.0,3,Credit Card,2025-07-08,6,South,No,84.72,5.67,1.11,46,Female,84.72,5.67,0.940392
O123012,C13956,P234172,Grocery,2.07,0.0,1,Credit Card,2025-05-02,4,South,No,2.07,0.08,0.09,19,Male,2.07,0.08,0.0018629999999999999
O123013,C16553,P206170,Home,250.92,0.05,1,Debit Card,2024-12-25,6,East,No,238.37,8.47,58.27,41,Female,238.37,8.47,138.898199
O123014,C16869,P226507,Home,112.72,0.1,1,PayPal,2023-11-14,5,South,No,101.45,8.45,19.96,30,Male,101.45,8.45,20.24942
O123015,C17531,P202353,Electronics,536.03,0.05,1,COD,2023-10-16,6,East,No,509.23,9.66,51.45,62,Male,509.23,9.66,261.99883500000004
O123016,C13094,P211999,Electronics,81.7,0.15,1,PayPal,2024-02-19,5,West,No,69.45,8.0,0.33,23,Female,69.45,8.0,0.229185
O123017,C12365,P210938,Electronics,227.06,0.1,1,PayPal,2024-08-01,3,North,No,204.35,8.55,15.97,21,Male,204.35,8.55,32.634695
O123018,C16668,P200580,Beauty,17.66,0.0,1,PayPal,2024-04-03,3,North,No,17.66,2.72,5.23,58,Female,17.66,2.72,0.9236180000000002
O123019,C15000,P219713,Fashion,40.61,0.0,1,Credit Card,2024-09-01,5,Central,No,40.61,5.75,8.46,38,Female,40.61,5.75,3.4356060000000004
O123020,C17920,P208293,Beauty,27.21,0.0,1,Debit Card,2025-01-23,4,North,No,27.21,5.32,6.92,56,Female,27.21,5.32,1.882932
O123021,C13347,P204550,Beauty,15.09,0.0,1,Debit Card,2024-10-16,5,East,No,15.09,4.02,2.77,46,Male,15.09,4.02,0.417993
O123022,C13071,P245248,Grocery,8.81,0.0,1,Credit Card,2025-06-20,4,South,No,8.81,3.12,-2.42,18,Male,8.81,3.12,-0.213202
O123023,C13675,P228418,Grocery,7.09,0.05,1,Debit Card,2023-11-05,5,East,No,6.74,4.65,-4.11,54,Female,6.74,4.65,-0.27701400000000004
O123024,C14715,P200298,Sports,127.95,0.05,2,UPI,2025-05-22,7,Central,No,243.1,8.18,64.75,68,Female,243.1,8.18,157.40724999999998
O123025,C10952,P236884,Toys,49.01,0.1,1,Credit Card,2024-08-11,3,Central,No,44.11,5.81,11.83,52,Female,44.11,5.81,5.218213
O123026,C13300,P216428,Electronics,89.45,0.0,1,Credit Card,2025-06-01,4,North,Yes,89.45,7.91,2.82,60,Female,89.45,7.91,2.52249
O123027,C13735,P207647,Electronics,160.17,0.0,1,Debit Card,2024-02-02,3,Central,No,160.17,7.76,11.46,39,Female,160.17,7.76,18.355482
O123028,C13179,P202543,Home,42.67,0.05,3,UPI,2024-07-25,4,North,No,121.61,9.03,25.02,52,Female,121.61,9.03,30.426821999999998
O123029,C16944,P220243,Sports,285.62,0.15,2,Debit Card,2025-02-03,5,West,No,485.55,9.04,136.62,30,Female,485.55,9.04,663.35841
O123030,C12963,P204778,Toys,19.75,0.1,2,Credit Card,2025-05-24,3,Central,Yes,35.55,7.16,7.06,24,Female,35.55,7.16,2.5098299999999996
O123031,C14027,P214558,Home,30.3,0.0,4,COD,2024-04-23,4,Central,No,121.2,8.01,25.93,27,Male,121.2,8.01,31.427159999999997
O123032,C13247,P215383,Grocery,7.68,0.0,1,UPI,2023-10-22,5,East,No,7.68,2.66,-2.05,64,Male,7.68,2.66,-0.15743999999999997
O123033,C14415,P230033,Toys,14.62,0.0,1,Debit Card,2024-01-01,5,South,No,14.62,5.53,0.32,46,Female,14.62,5.53,0.046784
O123034,C13357,P219539,Electronics,367.02,0.0,1,Debit Card,2024-08-31,3,Central,No,367.02,6.49,37.55,23,Female,367.02,6.49,137.81600999999998
O123035,C14971,P249439,Home,41.92,0.0,5,UPI,2024-11-05,6,West,No,209.6,7.56,51.13,45,Female,209.6,7.56,107.16847999999999
O123036,C16472,P220089,Grocery,10.18,0.0,1,COD,2025-09-10,7,South,No,10.18,3.66,-2.85,54,Male,10.18,3.66,-0.29013
O123037,C15996,P233284,Home,222.91,0.1,1,Debit Card,2024-09-20,4,Central,No,200.62,8.39,47.78,24,Female,200.62,8.39,95.85623600000001
O123038,C14848,P202201,Home,152.04,0.3,1,Debit Card,2024-03-14,4,South,Yes,106.43,7.71,22.09,67,Female,106.43,7.71,23.510387
O123039,C12704,P231000,Fashion,10.41,0.0,1,UPI,2024-09-12,5,South,No,10.41,2.66,0.98,59,Other,10.41,2.66,0.102018
O123040,C15475,P206577,Home,330.44,0.0,1,Debit Card,2024-10-30,3,North,No,330.44,10.64,81.88,38,Female,330.44,10.64,270.564272
O123041,C11037,P212629,Sports,50.64,0.0,1,Debit Card,2023-12-05,4,West,No,50.64,5.28,9.91,38,Other,50.64,5.28,5.018424
O123042,C17442,P240870,Electronics,229.59,0.0,1,Credit Card,2025-07-19,5,South,Yes,229.59,8.93,18.62,51,Female,229.59,8.93,42.749658000000004
O123043,C10070,P236426,Toys,25.18,0.0,2,COD,2024-06-29,6,East,No,50.36,5.32,14.82,57,Male,50.36,5.32,7.4633519999999995
O123044,C12874,P206922,Grocery,9.14,0.0,1,Wallet,2023-12-25,7,East,No,9.14,4.93,-4.2,37,Female,9.14,4.93,-0.38388000000000005
O123045,C17362,P204286,Toys,19.44,0.0,1,COD,2025-07-20,4,West,No,19.44,5.9,1.88,58,Male,19.44,5.9,0.36547199999999996
O123046,C17008,P227899,Grocery,9.55,0.0,1,Credit Card,2024-02-16,7,South,No,9.55,3.04,-2.28,29,Male,9.55,3.04,-0.21774
O123047,C15931,P229763,Electronics,169.56,0.0,3,Credit Card,2024-09-17,3,Central,No,508.68,9.0,52.04,33,Female,508.68,9.0,264.717072
O123048,C17071,P203936,Home,86.56,0.05,1,Credit Card,2025-03-14,3,North,No,82.23,6.53,16.49,24,Male,82.23,6.53,13.559727
O123049,C15642,P225745,Electronics,171.34,0.2,1,Debit Card,2024-03-24,4,North,No,137.07,9.26,7.19,27,Male,137.07,9.26,9.855333
O123050,C10105,P233758,Toys,13.71,0.0,1,Debit Card,2024-10-14,6,East,Yes,13.71,4.66,0.82,58,Other,13.71,4.66,0.112422
O123051,C10769,P221355,Grocery,3.98,0.0,1,Wallet,2024-04-27,7,Central,No,3.98,2.4,-2.08,20,Male,3.98,2.4,-0.082784
O123052,C12009,P230619,Fashion,8.08,0.1,1,PayPal,2025-07-21,5,South,No,7.27,2.95,-0.41,49,Female,7.27,2.95,-0.029806999999999993
